,trial_no,max_depth,imp_threshold,min_samples_split,min_impurity_decrease,criterium,n_steps,adaptive,train_score,metric,opt_direction,test_score,error
94,97,5,0.05,5,3.4368479906230568e-06,mse,auto,False,0.6749940161973658,r2_score,maximize,0.7762832515278486,
95,98,5,0.05,5,9.953134516845412e-06,mse,auto,False,0.6749940161973658,r2_score,maximize,0.7762832515278486,
96,99,5,0.04999999999999994,5,1e-07,mse,auto,False,0.6749940161973658,r2_score,maximize,0.7762832515278486,
97,100,5,0.0006483522601199101,5,2.1408108374018688e-05,mse,auto,False,0.6749940161973658,r2_score,maximize,0.7762832515278486,
98,101,5,1e-07,5,1.8553776158878714e-06,mse,auto,False,0.6749940161973658,r2_score,maximize,0.7762832515278486,
99,102,5,4.249694132931283e-06,5,1.752620724347077e-05,mse,auto,False,0.6749940161973658,r2_score,maximize,0.7762832515278486,
100,103,5,1e-07,5,1e-07,mse,auto,False,0.6749940161973658,r2_score,maximize,0.7762832515278486,
101,104,5,0.05,5,1.552352140151033e-07,mse,auto,False,0.6749940161973658,r2_score,maximize,0.7762832515278486,
102,105,5,0.05,5,6.370113290530838e-07,mse,auto,False,0.6749940161973658,r2_score,maximize,0.7762832515278486,
103,106,5,1e-07,5,2.794563245675539e-07,mse,auto,False,0.6749940161973658,r2_score,maximize,0.7762832515278486,
104,107,5,1e-07,5,3.122703021120439e-05,mse,auto,False,0.6749940161973658,r2_score,maximize,0.7762832515278486,
105,108,5,2.3679722046970768e-06,5,7.364516212405678e-06,mse,auto,False,0.6749940161973658,r2_score,maximize,0.7762832515278486,
106,109,5,0.05,5,2.5713215484573424e-07,mse,auto,False,0.6749940161973658,r2_score,maximize,0.7762832515278486,
107,110,5,0.0017704986688408565,5,1.6692988667218918e-06,mse,auto,False,0.6749940161973658,r2_score,maximize,0.7762832515278486,
108,111,5,0.00018632750234836066,5,1e-07,mse,auto,False,0.6749940161973658,r2_score,maximize,0.7762832515278486,
109,112,5,1e-07,5,3.1478825091159694e-05,mse,auto,False,0.6749940161973658,r2_score,maximize,0.7762832515278486,
110,113,5,7.267205092270646e-06,5,3.3733491223301904e-06,mse,auto,False,0.6749940161973658,r2_score,maximize,0.7762832515278486,
111,114,5,0.002095900329338825,5,4.092460674933019e-06,mse,auto,False,0.6749940161973658,r2_score,maximize,0.7762832515278486,
112,115,5,1.0436587573566354e-07,5,5.064397763745174e-06,mse,auto,False,0.6749940161973658,r2_score,maximize,0.7762832515278486,
113,116,5,5.27803359697208e-06,5,1.017586807923815e-06,mse,auto,False,0.6749940161973658,r2_score,maximize,0.7762832515278486,
114,117,5,1.747845867450961e-05,5,2.2276432511079877e-05,mse,auto,False,0.6749940161973658,r2_score,maximize,0.7762832515278486,
115,118,5,1.7704914468256347e-06,5,3.796991016759966e-07,mse,auto,False,0.6749940161973658,r2_score,maximize,0.7762832515278486,
116,119,5,8.543554946362573e-05,5,6.190930045061482e-07,mse,auto,False,0.6749940161973658,r2_score,maximize,0.7762832515278486,
117,120,5,0.00037097287246441176,5,2.3691686555112288e-07,mse,auto,False,0.6749940161973658,r2_score,maximize,0.7762832515278486,
118,121,5,0.0006247685308549887,5,1.849343243570152e-05,mse,auto,False,0.6749940161973658,r2_score,maximize,0.7762832515278486,
119,122,5,0.0472790729171923,5,1.2551953240667486e-05,mse,auto,False,0.6749940161973658,r2_score,maximize,0.7762832515278486,
120,123,5,0.05,5,1e-07,mse,auto,False,0.6749940161973658,r2_score,maximize,0.7762832515278486,
121,124,5,1e-07,5,1.4895964899348002e-07,mse,auto,False,0.6749940161973658,r2_score,maximize,0.7762832515278486,
122,125,5,0.05,5,1.5850095719887563e-06,mse,auto,False,0.6749940161973658,r2_score,maximize,0.7762832515278486,
123,126,5,0.0018297105610181508,5,7.2437927985019995e-06,mse,auto,False,0.6749940161973658,r2_score,maximize,0.7762832515278486,
124,127,5,0.003604213521245097,5,1.304338476032412e-07,mse,auto,False,0.6749940161973658,r2_score,maximize,0.7762832515278486,
125,128,5,1.6327095925584784e-06,5,2.7794828024801315e-05,mse,auto,False,0.6749940161973658,r2_score,maximize,0.7762832515278486,
126,129,5,8.201215936649236e-07,5,1.1429747464845499e-07,mse,auto,False,0.6749940161973658,r2_score,maximize,0.7762832515278486,
127,130,5,1e-07,5,6.297600080917269e-07,mse,auto,False,0.6749940161973658,r2_score,maximize,0.7762832515278486,
128,131,5,8.943333100801883e-05,5,1.1320098059905015e-06,mse,auto,False,0.6749940161973658,r2_score,maximize,0.7762832515278486,
129,132,5,1e-07,5,1.9531370136131603e-06,mse,auto,False,0.6749940161973658,r2_score,maximize,0.7762832515278486,
130,133,5,0.04999999999999994,5,5.304413231889129e-06,mse,auto,False,0.6749940161973658,r2_score,maximize,0.7762832515278486,
131,134,5,0.004309224566748635,5,1.4225667259879686e-05,mse,auto,False,0.6749940161973658,r2_score,maximize,0.7762832515278486,
132,135,5,1e-07,5,3.282437026998649e-05,mse,auto,False,0.6749940161973658,r2_score,maximize,0.7762832515278486,
133,192,5,2.758849530304103e-05,5,2.8915430346079467e-07,mse,auto,False,0.6749940161973658,r2_score,maximize,0.7762832515278486,
134,193,5,1.136337682222457e-07,5,1.0646167210321995e-05,mse,auto,False,0.6749940161973658,r2_score,maximize,0.7762832515278486,
135,194,5,3.707194215646001e-07,5,6.080905910093357e-07,mse,auto,False,0.6749940161973658,r2_score,maximize,0.7762832515278486,
136,195,5,0.0007116511900116013,5,1.974323553010083e-05,mse,auto,False,0.6749940161973658,r2_score,maximize,0.7762832515278486,
137,196,5,1.4903038392627946e-07,5,1.3179857933519114e-07,mse,auto,False,0.6749940161973658,r2_score,maximize,0.7762832515278486,
138,197,5,5.750911039216148e-06,5,2.681535287984342e-06,mse,auto,False,0.6749940161973658,r2_score,maximize,0.7762832515278486,
139,198,5,0.05,5,1e-07,mse,auto,False,0.6749940161973658,r2_score,maximize,0.7762832515278486,
140,199,5,0.0006503393314294901,5,1.978032242990471e-06,mse,auto,False,0.6749940161973658,r2_score,maximize,0.7762832515278486,
141,13,5,1e-07,10,1e-07,mse,auto,False,0.6694693808045911,r2_score,maximize,0.7653315750019848,
142,21,5,0.05,10,1e-07,mse,auto,False,0.6694693808045911,r2_score,maximize,0.7653315750019848,
143,44,5,1e-07,10,4.9831100143583914e-05,mse,auto,False,0.6694693808045911,r2_score,maximize,0.7653315750019848,
144,52,4,0.05,10,1e-07,mse,auto,False,0.6697843991057402,r2_score,maximize,0.7651484487171473,
145,38,4,1e-07,10,1.988202905401924e-06,huber,auto,False,0.6697843991057402,r2_score,maximize,0.7651484487171473,
146,23,4,1e-07,10,0.00014951543970461356,mse,auto,False,0.6697843991057402,r2_score,maximize,0.7651484487171473,
147,43,4,1e-07,10,1.1172489501987059e-06,mse,auto,False,0.6697843991057402,r2_score,maximize,0.7651484487171473,
148,42,4,0.05,10,3.775875784845182e-06,huber,auto,False,0.6697843991057402,r2_score,maximize,0.7651484487171473,
149,6,4,0.027462677050415336,10,1.2287177519591657e-07,huber,auto,False,0.6697843991057402,r2_score,maximize,0.7651484487171473,
150,72,4,1e-07,10,0.0001114226063702511,huber,auto,False,0.6697843991057402,r2_score,maximize,0.7651484487171473,
151,56,4,0.05,10,4.1137436343165275e-06,mse,auto,False,0.6697843991057402,r2_score,maximize,0.7651484487171473,
152,25,5,0.04999999999999994,10,2.0716557964703626e-06,mae,auto,False,0.680607287988716,r2_score,maximize,0.7644124610480807,
153,48,5,0.05,10,1e-07,mae,auto,False,0.680607287988716,r2_score,maximize,0.7644124610480807,
154,5,5,1.4661042361035067e-07,10,6.439714090251268e-05,mae,auto,False,0.680607287988716,r2_score,maximize,0.7644124610480807,
155,34,5,1e-07,10,1.9366198718076468e-06,mae,auto,False,0.680607287988716,r2_score,maximize,0.7644124610480807,
156,30,4,1e-07,5,9.915864159903845e-05,mse,auto,False,0.6659604748742065,r2_score,maximize,0.7588236112698772,
157,45,4,0.05,5,1e-07,mse,auto,False,0.6659604748742065,r2_score,maximize,0.7588236112698772,
158,26,4,0.05,5,9.305257653506959e-06,mse,auto,False,0.6659604748742065,r2_score,maximize,0.7588236112698772,
159,60,4,0.05,10,0.00010330641290494357,mae,auto,False,0.673680069324877,r2_score,maximize,0.7584130463510167,
160,41,4,1e-07,10,1.1927338223516024e-05,mae,auto,False,0.673680069324877,r2_score,maximize,0.7584130463510167,
161,50,4,0.05,10,1e-07,mae,auto,False,0.673680069324877,r2_score,maximize,0.7584130463510167,
162,49,4,0.05,2,0.00020811424801643838,mse,auto,False,0.6704402242987688,r2_score,maximize,0.7579848675972576,
163,9,4,0.00017677296414600753,2,2.8627278977246677e-07,mse,auto,False,0.6704402242987688,r2_score,maximize,0.7579848675972576,
