,trial_no,max_depth,imp_threshold,min_samples_split,min_impurity_decrease,criterium,n_steps,adaptive,train_score,metric,opt_direction,test_score
62,66,5,1e-07,2,0.0003976336875852238,log_loss,auto,False,0.97219262709266,matthews_corrcoef,maximize,1.0
63,67,4,1e-07,2,0.0005062760669542463,log_loss,auto,False,0.97219262709266,matthews_corrcoef,maximize,1.0
64,68,4,2.249818544930712e-07,2,0.0003550432972624862,log_loss,auto,False,0.97219262709266,matthews_corrcoef,maximize,1.0
65,69,4,2.146875103575023e-06,2,6.67998105206198e-05,log_loss,auto,False,0.97219262709266,matthews_corrcoef,maximize,1.0
66,70,4,1e-07,2,3.290795777818837e-05,log_loss,auto,False,0.97219262709266,matthews_corrcoef,maximize,1.0
67,71,4,1e-07,2,4.6622953244265154e-05,log_loss,auto,False,0.97219262709266,matthews_corrcoef,maximize,1.0
68,73,4,1.7283521218344197e-06,2,3.425625941143129e-05,log_loss,auto,False,0.97219262709266,matthews_corrcoef,maximize,1.0
69,74,5,6.990785447587673e-07,2,0.0004935966300856919,log_loss,auto,False,0.97219262709266,matthews_corrcoef,maximize,1.0
70,76,4,5.344251021227768e-07,2,4.162997160232692e-05,log_loss,auto,False,0.97219262709266,matthews_corrcoef,maximize,1.0
71,77,4,9.960570297274512e-06,2,4.626864941081296e-05,log_loss,auto,False,0.97219262709266,matthews_corrcoef,maximize,1.0
72,78,4,0.05,2,1e-07,gini,auto,False,0.972196428001605,matthews_corrcoef,maximize,1.0
73,80,4,0.0014939971639868102,2,1e-07,gini,auto,False,0.97219262709266,matthews_corrcoef,maximize,1.0
74,81,4,0.05,2,0.00017866721811648202,gini,auto,False,0.972196428001605,matthews_corrcoef,maximize,1.0
75,85,4,0.05,2,0.00010081432123419918,gini,auto,False,0.972196428001605,matthews_corrcoef,maximize,1.0
76,136,5,2.751573507342915e-05,2,4.2774714152512166e-05,log_loss,auto,False,0.97219262709266,matthews_corrcoef,maximize,1.0
77,137,5,1e-07,2,1.597230286356003e-07,gini,auto,False,0.97219262709266,matthews_corrcoef,maximize,1.0
78,138,4,1e-07,2,1.412284935015642e-07,gini,auto,False,0.97219262709266,matthews_corrcoef,maximize,1.0
79,139,5,0.05,2,9.500145707350693e-06,gini,auto,False,0.972196428001605,matthews_corrcoef,maximize,1.0
80,141,5,3.4908444916345046e-07,2,4.214358496353091e-05,log_loss,auto,False,0.97219262709266,matthews_corrcoef,maximize,1.0
81,143,4,2.068384240672219e-05,2,0.00042735397827988765,log_loss,auto,False,0.97219262709266,matthews_corrcoef,maximize,1.0
82,88,5,0.05,2,2.42158174043646e-06,gini,auto,False,0.972196428001605,matthews_corrcoef,maximize,1.0
83,90,5,0.05,2,1.1060360316196754e-06,gini,auto,False,0.972196428001605,matthews_corrcoef,maximize,1.0
84,128,4,0.05,2,1.930068861542675e-07,gini,auto,False,0.972196428001605,matthews_corrcoef,maximize,1.0
85,133,4,0.00011754023494964956,2,1.4816767742212482e-07,gini,auto,False,0.97219262709266,matthews_corrcoef,maximize,1.0
86,135,5,0.05,2,5.189806502872534e-07,gini,auto,False,0.972196428001605,matthews_corrcoef,maximize,1.0
87,122,5,0.05,2,6.598937455780665e-05,gini,auto,False,0.972196428001605,matthews_corrcoef,maximize,1.0
88,113,5,0.05,2,3.542424962262548e-06,gini,auto,False,0.972196428001605,matthews_corrcoef,maximize,1.0
89,115,5,0.05,2,4.4600662010943494e-07,gini,auto,False,0.972196428001605,matthews_corrcoef,maximize,1.0
90,118,5,2.467171764998004e-06,2,3.35703920250368e-05,log_loss,auto,False,0.97219262709266,matthews_corrcoef,maximize,1.0
91,97,4,0.00039804530548001436,2,4.04859560085856e-05,log_loss,auto,False,0.97219262709266,matthews_corrcoef,maximize,1.0
92,99,4,0.00034492967679311363,2,5.5498959012113824e-05,log_loss,auto,False,0.97219262709266,matthews_corrcoef,maximize,1.0
93,100,5,0.05,2,5.488101140935838e-06,gini,auto,False,0.972196428001605,matthews_corrcoef,maximize,1.0
94,101,4,8.944814756041887e-05,2,3.524949868182434e-05,log_loss,auto,False,0.97219262709266,matthews_corrcoef,maximize,1.0
95,103,5,0.000575293448833774,2,1.8475652239669563e-07,gini,auto,False,0.97219262709266,matthews_corrcoef,maximize,1.0
96,104,5,0.004097408008772601,2,5.231544736463589e-07,gini,auto,False,0.97219262709266,matthews_corrcoef,maximize,1.0
97,106,5,0.05,2,5.855834080257135e-07,gini,auto,False,0.972196428001605,matthews_corrcoef,maximize,1.0
98,107,5,0.0005905876977196065,2,9.77580014585015e-07,gini,auto,False,0.97219262709266,matthews_corrcoef,maximize,1.0
99,108,5,0.00010061113655473176,2,1.4271758014149215e-07,gini,auto,False,0.97219262709266,matthews_corrcoef,maximize,1.0
100,110,5,0.0014868435235326674,2,1.4276591983596328e-07,gini,auto,False,0.97219262709266,matthews_corrcoef,maximize,1.0
101,192,5,0.05,2,4.53077093499774e-06,gini,auto,False,0.972196428001605,matthews_corrcoef,maximize,1.0
102,193,4,3.090799057972441e-06,2,0.00011210432628440204,log_loss,auto,False,0.97219262709266,matthews_corrcoef,maximize,1.0
