,trial_no,max_depth,imp_threshold,min_samples_split,min_impurity_decrease,criterium,n_steps,adaptive,train_score,metric,opt_direction,test_score,error
61,70,5,0.00011996981430976993,5,7.409849646033963e-07,mse,auto,False,0.9152105988628917,r2_score,maximize,0.9087397851884155,
62,129,5,0.05,5,3.9143991900017765e-07,mse,auto,False,0.9152105988628917,r2_score,maximize,0.9087397851884155,
63,130,5,1e-07,2,3.336373717508425e-06,mse,auto,False,0.9152105988628917,r2_score,maximize,0.9087397851884155,
64,131,5,0.0005897320251527863,5,1.5310615295421402e-07,mse,auto,False,0.9152105988628917,r2_score,maximize,0.9087397851884155,
65,133,5,0.05,5,1.2298019306786873e-05,mse,auto,False,0.9152105988628917,r2_score,maximize,0.9087397851884155,
66,134,5,0.03903937016221599,2,2.895477978330247e-05,mse,auto,False,0.9152105988628917,r2_score,maximize,0.9087397851884155,
67,135,5,1e-07,5,3.5014066898461374e-05,mse,auto,False,0.9152105988628917,r2_score,maximize,0.9087397851884155,
68,74,5,0.05,2,4.3552373014837394e-05,mse,auto,False,0.9152105988628917,r2_score,maximize,0.9087397851884155,
69,75,5,0.05,2,1.6082701705318013e-05,mse,auto,False,0.9152105988628917,r2_score,maximize,0.9087397851884155,
70,120,5,1e-07,2,1.7140994095837613e-07,mse,auto,False,0.9152105988628917,r2_score,maximize,0.9087397851884155,
71,121,5,0.000127617272844256,5,1.7859283569080615e-06,mse,auto,False,0.9152105988628917,r2_score,maximize,0.9087397851884155,
72,123,5,1e-07,2,1.2832790695882226e-05,mse,auto,False,0.9152105988628917,r2_score,maximize,0.9087397851884155,
73,124,5,5.14596940642136e-05,5,2.8496978235532253e-07,mse,auto,False,0.9152105988628917,r2_score,maximize,0.9087397851884155,
74,125,5,0.05,2,1.4674043635590603e-06,mse,auto,False,0.9152105988628917,r2_score,maximize,0.9087397851884155,
75,126,5,5.195370337905762e-05,2,4.0433474176210287e-07,mse,auto,False,0.9152105988628917,r2_score,maximize,0.9087397851884155,
76,127,5,4.172815091373626e-05,5,2.4702307567743377e-05,mse,auto,False,0.9152105988628917,r2_score,maximize,0.9087397851884155,
