,trial_no,max_depth,imp_threshold,min_samples_split,min_impurity_decrease,criterium,n_steps,adaptive,train_score,metric,opt_direction,test_score
127,132,5,0.00010338086456529227,10,1.960219630043537e-05,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
128,133,5,0.05,5,6.722115603355898e-07,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
129,134,5,0.05,2,4.97199772943058e-05,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
130,135,5,0.00228428987754007,5,0.00027136242681519027,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
131,136,5,1e-07,10,1.4570460192320154e-07,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
132,137,5,0.04999999999999994,2,0.00019246842178756692,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
133,138,5,1e-07,10,4.3894512252560325e-07,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
134,139,5,1e-07,5,1.8239872009109383e-05,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
135,140,5,1e-07,10,1.4313774746157879e-06,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
136,141,5,3.799234157760852e-05,2,1.2884102626489764e-05,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
137,142,5,4.730041959519386e-05,10,3.9835310419362064e-05,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
138,143,5,0.05,5,1.646338837292878e-05,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
139,144,5,1e-07,2,6.754996079026076e-05,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
140,145,5,0.05,2,3.963048136038502e-07,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
141,146,5,1e-07,2,0.00018923160843473523,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
142,147,5,0.05,5,1e-07,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
143,148,5,0.05,10,6.117568523022444e-07,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
144,149,5,4.871899291180042e-05,10,0.00010815383995901466,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
145,150,5,0.0005913925481075614,2,1.5085697495269403e-07,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
146,151,5,4.55924613009311e-05,5,8.049073412573589e-06,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
147,152,5,9.526267125337259e-05,10,9.055478191858648e-07,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
148,153,5,1e-07,10,4.446504880821657e-06,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
149,154,5,0.05,2,1.7784802083801796e-05,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
150,155,5,1e-07,5,5.2195250254364104e-05,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
151,156,5,0.00192356131303495,5,0.00011102476902899371,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
152,157,5,0.05,10,7.634388974691959e-06,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
153,158,5,0.00045208545686188054,2,3.7354370179697826e-06,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
154,159,5,4.733924587469845e-05,2,5.60869198079714e-07,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
155,160,5,1e-07,5,1.3869741918035608e-06,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
156,161,5,1e-07,10,0.000231618561848601,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
157,162,5,0.04999999999999994,5,1.9795266424869768e-06,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
158,163,5,6.438286049968338e-05,2,9.766383964921667e-05,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
159,164,5,0.05,5,0.00034467036548272085,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
160,165,5,0.05,5,6.095219849777625e-06,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
161,166,5,1e-07,5,5.100733506942236e-07,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
